,vi_tri_xep_hang,nghe_si,ten_bai_hat,vi_tri_cao_nhat,vi_tri_tuan_truoc,so_tuan_tren_bang_xep_hang,luot_nghe,bai_hat_moi,thay_doi_thu_hang,nhom_luot_nghe,do_ben
8323,124,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,1,161,306,10121162,False,37,Trung bình,Dài hạn
8324,125,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),1,126,162,10113371,False,1,Trung bình,Dài hạn
8325,126,Julión Álvarez y su Norteño Banda,Rey Sin Reina,57,113,5,10099776,False,-13,Trung bình,Trung hạn
8326,127,Hozier,Take Me To Church,108,109,163,10087470,False,-18,Trung bình,Dài hạn
8327,128,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),1,119,26,10069490,False,-9,Trung bình,Dài hạn
8328,129,Jung Kook,Standing Next to You,1,125,49,10064353,False,-4,Trung bình,Dài hạn
8329,130,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",3,141,66,10018316,False,11,Trung bình,Dài hạn
8330,131,Tate McRae,It's ok I'm ok,30,102,5,9994561,False,-29,Trung bình,Trung hạn
8331,132,SZA,Nobody Gets Me,12,-1,29,9985741,True,-133,Trung bình,Dài hạn
8332,133,Eminem,Houdini,2,133,20,9982911,False,0,Trung bình,Dài hạn
8333,134,Alphaville,Forever Young,54,115,13,9937352,False,-19,Trung bình,Dài hạn
8334,135,Teddy Swims,The Door,121,193,8,9853354,False,58,Trung bình,Trung hạn
8335,136,Gunna,one of wun,56,127,18,9799539,False,-9,Trung bình,Dài hạn
8336,137,"KSI, Trippie Redd",Thick Of It (feat. Trippie Redd),137,-1,1,9794698,True,-138,Trung bình,Ngắn hạn
8337,138,"David Guetta, OneRepublic",I Don't Wanna Wait,34,116,27,9794607,False,-22,Trung bình,Dài hạn
8338,139,Ruth B.,Dandelions,34,148,154,9794423,False,9,Trung bình,Dài hạn
8339,140,Natasha Bedingfield,Unwritten,16,143,40,9766981,False,3,Trung bình,Dài hạn
8340,141,Creepy Nuts,オトノケ - Otonoke,141,-1,1,9736214,True,-142,Trung bình,Ngắn hạn
8341,142,Surf Curse,Disco,109,117,7,9709370,False,-25,Trung bình,Trung hạn
8342,143,"KAROL G, Peso Pluma",QLONA,5,131,62,9689702,False,-12,Trung bình,Dài hạn
8343,144,"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),39,169,54,9686931,False,25,Trung bình,Dài hạn
8344,145,"Maluma, Carin Leon",Según Quién,17,128,46,9664833,False,-17,Thấp,Dài hạn
8345,146,Imagine Dragons,Believer,16,175,397,9661292,False,29,Thấp,Dài hạn
8346,147,Keane,Somewhere Only We Know,80,177,101,9659178,False,30,Thấp,Dài hạn
8347,148,Bruno Mars,That's What I Like,6,171,114,9617301,False,23,Thấp,Dài hạn
8348,149,Imagine Dragons,Demons,111,155,99,9608982,False,6,Thấp,Dài hạn
8349,150,SZA,Saturn,17,152,34,9601783,False,2,Thấp,Dài hạn
8350,151,Travis Scott,HIGHEST IN THE ROOM,1,165,101,9585962,False,14,Thấp,Dài hạn
8351,152,Crowded House,Don't Dream It's Over,135,135,2,9576870,False,-17,Thấp,Ngắn hạn
8352,153,"Coolio, L.V.",Gangsta's Paradise,40,157,89,9568410,False,4,Thấp,Dài hạn
8353,154,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),86,147,136,9567604,False,-7,Thấp,Dài hạn
8354,155,Michael Jackson,Billie Jean,140,-1,4,9554432,True,-156,Thấp,Ngắn hạn
8355,156,XXXTENTACION,Revenge,63,129,68,9536494,False,-27,Thấp,Dài hạn
8356,157,"Drake, Wizkid, Kyla",One Dance,12,151,216,9533015,False,-6,Thấp,Dài hạn
8357,158,Eminem,The Real Slim Shady,51,163,126,9490908,False,5,Thấp,Dài hạn
8358,159,"Kendrick Lamar, SZA",All The Stars (with SZA),2,145,72,9476412,False,-14,Thấp,Dài hạn
8359,160,"French Montana, Swae Lee",Unforgettable,3,149,111,9474300,False,-11,Thấp,Dài hạn
8360,161,Coldplay,The Scientist,122,184,36,9449459,False,23,Thấp,Dài hạn
8361,162,TV Girl,Lovers Rock,100,153,69,9442563,False,-9,Thấp,Dài hạn
8362,163,Linkin Park,Faint,76,134,7,9435358,False,-29,Thấp,Trung hạn
8363,164,"Daniel Caesar, H.E.R.",Best Part (feat. H.E.R.),110,144,20,9419453,False,-20,Thấp,Dài hạn
8364,165,Zach Bryan,Pink Skies,21,139,21,9416957,False,-26,Thấp,Dài hạn
8365,166,Manuel Turizo,La Bachata,4,154,120,9410506,False,-12,Thấp,Dài hạn
8366,167,Bernadya,Satu Bulan,48,124,10,9406017,False,-43,Thấp,Trung hạn
8367,168,Kapo,Ohnana,39,159,13,9358957,False,-9,Thấp,Dài hạn
8368,169,KAROL G,AMARGURA,53,162,74,9292557,False,-7,Thấp,Dài hạn
8369,170,Sabrina Carpenter,Feather,34,164,46,9269129,False,-6,Thấp,Dài hạn
8370,171,Lana Del Rey,Summertime Sadness,83,187,114,9267732,False,16,Thấp,Dài hạn
8371,172,Adele,Easy On Me,1,156,99,9249883,False,-16,Thấp,Dài hạn
8372,173,Zach Bryan,Something in the Orange,57,179,93,9247344,False,6,Thấp,Dài hạn
8373,174,Adele,Set Fire to the Rain,61,191,78,9207704,False,17,Thấp,Dài hạn
8374,175,Tears For Fears,Everybody Wants To Rule The World,91,-1,100,9203120,True,-176,Thấp,Dài hạn
8375,176,Steve Lacy,Dark Red,66,170,122,9154665,False,-6,Thấp,Dài hạn
8376,177,"Maisak, Feid",SE ME OLVIDA,35,150,8,9150510,False,-27,Thấp,Trung hạn
8377,178,Travis Scott,BUTTERFLY EFFECT,38,176,78,9133020,False,-2,Thấp,Dài hạn
8378,179,The Weeknd,Dancing In The Flames,13,122,5,9107227,False,-57,Thấp,Trung hạn
8379,180,The Killers,Mr. Brightside,94,160,146,9097534,False,-20,Thấp,Dài hạn
8380,181,One Direction,Story of My Life,181,-1,2,9088195,True,-182,Thấp,Ngắn hạn
8381,182,d4vd,Romantic Homicide,17,196,102,9087792,False,14,Thấp,Dài hạn
8382,183,LE SSERAFIM,CRAZY,58,-1,6,9067744,True,-184,Thấp,Trung hạn
8383,184,Miguel,Sure Thing,14,138,83,9067240,False,-46,Thấp,Dài hạn
8384,185,Junior H,PIÉNSALO,185,-1,1,9046667,True,-186,Thấp,Ngắn hạn
8385,186,Ed Sheeran,Photograph,41,168,161,9004489,False,-18,Thấp,Dài hạn
8386,187,"Peso Pluma, Tito Double P",LOS CUADROS,116,137,9,8996932,False,-50,Thấp,Trung hạn
8387,188,Adele,Someone Like You,38,189,22,8961107,False,1,Thấp,Dài hạn
8388,189,Henrique & Juliano,Última Saudade - Ao Vivo,189,-1,1,8953960,True,-190,Thấp,Ngắn hạn
8389,190,Michael Marcagi,Scared To Start,25,-1,36,8946511,True,-191,Thấp,Dài hạn
8390,191,Fleetwood Mac,Dreams - 2004 Remaster,20,185,81,8945265,False,-6,Thấp,Dài hạn
8391,192,"David Guetta, Bebe Rexha",I'm Good (Blue),2,182,112,8922730,False,-10,Thấp,Dài hạn
8392,193,"Don Omar, Lucenzo",Danza Kuduro,91,174,55,8913611,False,-19,Thấp,Dài hạn
8393,194,Kanye West,Heartless,76,166,44,8879538,False,-28,Thấp,Dài hạn
8394,195,James Arthur,Say You Won't Let Go,7,194,328,8866600,False,-1,Thấp,Dài hạn
8395,196,"Victor Mendivil, Oscar Maydon",Mejores Jordans,196,-1,1,8799245,True,-197,Thấp,Ngắn hạn
8396,197,Maroon 5,Maps,171,-1,19,8780101,True,-198,Thấp,Dài hạn
8397,198,Oasis,Wonderwall - Remastered,63,195,107,8770734,False,-3,Thấp,Dài hạn
8398,199,"Earth, Wind & Fire",September,77,180,30,8761095,False,-19,Thấp,Dài hạn
8399,200,Surf Curse,Freaks,55,181,62,8706590,False,-19,Thấp,Dài hạn
8400,1,"ROSÉ, Bruno Mars",APT.,1,-1,1,85528446,True,-2,Rất cao,Ngắn hạn
8401,2,"Lady Gaga, Bruno Mars",Die With A Smile,1,1,10,75288958,False,-1,Rất cao,Trung hạn
8402,3,Billie Eilish,BIRDS OF A FEATHER,1,2,23,51718933,False,-1,Rất cao,Dài hạn
8403,4,Jimin,Who,1,3,14,41022916,False,-1,Rất cao,Dài hạn
8404,5,"Oscar Maydon, Fuerza Regida",Tu Boda,5,19,3,39288684,False,14,Rất cao,Ngắn hạn
8405,6,Sabrina Carpenter,Taste,3,4,9,36836040,False,-2,Rất cao,Trung hạn
8406,7,Sabrina Carpenter,Espresso,1,5,28,33991288,False,-2,Rất cao,Dài hạn
8407,8,One Direction,Night Changes,8,57,104,32106780,False,49,Rất cao,Dài hạn
8408,9,Chappell Roan,"Good Luck, Babe!",6,6,28,30489784,False,-3,Rất cao,Dài hạn
8409,10,Gigi Perez,Sailor Song,9,9,10,29430612,False,-1,Rất cao,Trung hạn
8410,11,JENNIE,Mantra,11,11,2,28353890,False,0,Rất cao,Ngắn hạn
8411,12,KAROL G,Si Antes Te Hubiera Conocido,5,7,18,28218627,False,-5,Rất cao,Dài hạn
8412,13,LISA,Moonlit Floor (Kiss Me),13,16,3,26833108,False,3,Rất cao,Ngắn hạn
8413,14,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),3,8,4,26087523,False,-6,Rất cao,Ngắn hạn
8414,15,Sabrina Carpenter,Please Please Please,1,10,20,25783996,False,-5,Rất cao,Dài hạn
8415,16,Benson Boone,Beautiful Things,1,12,40,24803638,False,-4,Rất cao,Dài hạn
8416,17,One Direction,Story of My Life,17,181,3,24309502,False,164,Rất cao,Ngắn hạn
8417,18,Billie Eilish,WILDFLOWER,13,14,23,24149909,False,-4,Rất cao,Dài hạn
8418,19,Teddy Swims,Lose Control,5,17,50,21425481,False,-2,Rất cao,Dài hạn
8419,20,"Omar Courtz, De La Rose",Q U E V A S H A C E R H O Y ?,13,13,4,20730314,False,-7,Rất cao,Ngắn hạn
8420,21,Tito Double P,EL LOKERON,21,26,8,20389428,False,5,Rất cao,Trung hạn
8421,22,Sabrina Carpenter,Bed Chem,9,15,9,20368252,False,-7,Rất cao,Trung hạn
8422,23,The Neighbourhood,Sweater Weather,16,21,217,20175166,False,-2,Rất cao,Dài hạn
8423,24,Gracie Abrams,"I Love You, I'm Sorry",19,20,12,20005714,False,-4,Rất cao,Trung hạn
8424,25,Shaboozey,A Bar Song (Tipsy),6,18,28,19712062,False,-7,Rất cao,Dài hạn
8425,26,Lord Huron,The Night We Met,15,25,105,19666856,False,-1,Rất cao,Dài hạn
8426,27,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),5,24,58,18708898,False,-3,Rất cao,Dài hạn
8427,28,Hozier,Too Sweet,2,22,31,18684715,False,-6,Rất cao,Dài hạn
8428,29,Arctic Monkeys,I Wanna Be Yours,15,27,120,18651253,False,-2,Rất cao,Dài hạn
8429,30,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",3,23,55,18458971,False,-7,Rất cao,Dài hạn
8430,31,Morgan Wallen,Love Somebody,31,-1,1,17574685,True,-32,Rất cao,Ngắn hạn
8431,32,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),16,48,87,17381866,False,16,Rất cao,Dài hạn
8432,33,Linkin Park,The Emptiness Machine,6,28,7,17229054,False,-5,Rất cao,Trung hạn
8433,34,"Peso Pluma, Neton Vega",LA PATRULLA,33,33,18,17180541,False,-1,Rất cao,Dài hạn
8434,35,"Tito Double P, Peso Pluma",DOS DÍAS,35,38,8,17126484,False,3,Rất cao,Trung hạn
8435,36,Ndotz,Embrace It,28,29,6,16676833,False,-7,Rất cao,Trung hạn
8436,37,Addison Rae,Diet Pepsi,32,32,8,16611779,False,-5,Rất cao,Trung hạn
8437,38,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),3,31,24,16583348,False,-7,Rất cao,Dài hạn
8438,39,"Tito Double P, Chino Pacas",ESCAPATE,39,42,7,16275712,False,3,Rất cao,Trung hạn
8439,40,"FloyyMenor, Cris Mj",Gata Only,3,35,37,16156836,False,-5,Rất cao,Dài hạn
8440,41,Ariana Grande,we can't be friends (wait for your love),1,34,33,15824430,False,-7,Rất cao,Dài hạn
8441,42,Djo,End of Beginning,3,37,36,15765210,False,-5,Rất cao,Dài hạn
8442,43,"Charli xcx, Billie Eilish",Guess featuring billie eilish,5,30,12,15733555,False,-13,Rất cao,Trung hạn
8443,44,Vance Joy,Riptide,30,45,193,15666056,False,1,Rất cao,Dài hạn
8444,45,Chappell Roan,HOT TO GO!,22,36,19,15411633,False,-9,Rất cao,Dài hạn
8445,46,Taylor Swift,Cruel Summer,2,47,90,15277773,False,1,Rất cao,Dài hạn
8446,47,Artemas,i like the way you kiss me,1,41,31,15228017,False,-6,Rất cao,Dài hạn
8447,48,Shakira,Soltera,40,40,4,15200036,False,-8,Rất cao,Ngắn hạn
8448,49,Tommy Richman,MILLION DOLLAR BABY,1,39,26,15089791,False,-10,Rất cao,Dài hạn
8449,50,FloyyMenor,PELIGROSA,26,43,11,15062660,False,-7,Rất cao,Trung hạn
8450,51,The Kid LAROI,NIGHTS LIKE THIS,42,52,18,14954926,False,1,Cao,Dài hạn
8451,52,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),1,44,67,14708168,False,-8,Cao,Dài hạn
8452,53,One Direction,Perfect,53,-1,1,14619062,True,-54,Cao,Ngắn hạn
8453,54,Fuerza Regida,NEL,54,71,11,14587712,False,17,Cao,Trung hạn
8454,55,Gracie Abrams,That’s So True,55,-1,1,14456697,True,-56,Cao,Ngắn hạn
8455,56,"Cris Mj, FloyyMenor, LOUKI",Después De La 1,34,46,6,14358335,False,-10,Cao,Trung hạn
8456,57,Myles Smith,Stargazing,16,51,24,14274877,False,-6,Cao,Dài hạn
8457,58,The Goo Goo Dolls,Iris,40,54,60,14068137,False,-4,Cao,Dài hạn
8458,59,Kendrick Lamar,Not Like Us,2,49,25,13906264,False,-10,Cao,Dài hạn
8459,60,One Direction,What Makes You Beautiful,60,-1,3,13858802,True,-61,Cao,Ngắn hạn
8460,61,Coldplay,Viva La Vida,31,53,113,13777870,False,-8,Cao,Dài hạn
8461,62,SZA,Kill Bill,1,59,98,13741326,False,-3,Cao,Dài hạn
8462,63,Mitski,My Love Mine All Mine,3,55,57,13675166,False,-8,Cao,Dài hạn
8463,64,"Feid, ATL Jacob",LUNA,9,56,46,13202917,False,-8,Cao,Dài hạn
8464,65,Benson Boone,Slow It Down,27,60,31,13178246,False,-5,Cao,Dài hạn
8465,66,Kapo,UWAIE,19,58,10,13157658,False,-8,Cao,Trung hạn
8466,67,Dasha,Austin (Boots Stop Workin'),20,67,33,13155883,False,0,Cao,Dài hạn
8467,68,The Walters,I Love You So,21,78,128,13134465,False,10,Cao,Dài hạn
8468,69,Anuv Jain,Jo Tum Mere Ho,69,76,6,13103778,False,7,Cao,Trung hạn
8469,70,Tom Odell,Another Love,15,69,185,13047226,False,-1,Cao,Dài hạn
8470,71,Bruno Mars,It Will Rain,71,75,4,12959266,False,4,Cao,Ngắn hạn
8471,72,Linkin Park,In the End,22,61,63,12916614,False,-11,Cao,Dài hạn
8472,73,"The Weeknd, Daft Punk",Starboy,1,64,212,12841480,False,-9,Cao,Dài hạn
8473,74,*NSYNC,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,10,65,13,12820816,False,-9,Cao,Dài hạn
8474,75,Bruno Mars,When I Was Your Man,38,72,104,12648387,False,-3,Cao,Dài hạn
8475,76,Linkin Park,Numb,24,62,34,12639534,False,-14,Cao,Dài hạn
8476,77,Bruno Mars,Locked out of Heaven,32,83,124,12600251,False,6,Cao,Dài hạn
8477,78,KATSEYE,Touch,78,94,8,12599970,False,16,Cao,Trung hạn
8478,79,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),12,63,17,12481420,False,-16,Cao,Dài hạn
8479,80,Sabrina Carpenter,Juno,23,66,9,12473525,False,-14,Cao,Trung hạn
8480,81,The Weeknd,Blinding Lights,1,80,256,12465570,False,-1,Cao,Dài hạn
8481,82,Cigarettes After Sex,Apocalypse,68,68,119,12289370,False,-14,Cao,Dài hạn
8482,83,Billie Eilish,CHIHIRO,5,70,23,12275096,False,-13,Cao,Dài hạn
8483,84,Bruno Mars,Just the Way You Are,39,81,94,12167594,False,-3,Cao,Dài hạn
8484,85,Harry Styles,As It Was,1,103,134,12138496,False,18,Cao,Dài hạn
8485,86,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,14,89,27,12136990,False,3,Cao,Dài hạn
8486,87,Noah Kahan,Stick Season,6,77,55,12000809,False,-10,Cao,Dài hạn
8487,88,Junior H,Y LLORO,55,113,33,11998486,False,25,Cao,Dài hạn
8488,89,Arctic Monkeys,505,43,99,146,11833523,False,10,Cao,Dài hạn
8489,90,Miley Cyrus,Flowers,1,87,93,11652509,False,-3,Cao,Dài hạn
8490,91,Coldplay,Yellow,19,79,201,11616844,False,-12,Cao,Dài hạn
8491,92,"Luis R Conriquez, Neton Vega",Si No Quieres No,28,82,28,11597191,False,-10,Cao,Dài hạn
8492,93,The Weeknd,Die For You,12,97,141,11595271,False,4,Cao,Dài hạn
8493,94,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,19,74,19,11540008,False,-20,Cao,Dài hạn
8494,95,One Direction,Steal My Girl,95,-1,1,11453605,True,-96,Cao,Ngắn hạn
8495,96,Frank Ocean,Pink + White,67,93,75,11440442,False,-3,Cao,Dài hạn
8496,97,Hotel Ugly,Shut up My Moms Calling,78,106,94,11425113,False,9,Cao,Dài hạn
8497,98,girl in red,we fell in love in october,51,86,21,11399328,False,-12,Cao,Dài hạn
8498,99,V,Love Me Again,11,112,63,11394223,False,13,Cao,Dài hạn
8499,100,"The Chainsmokers, Coldplay",Something Just Like This,2,91,230,11319681,False,-9,Cao,Dài hạn
8500,101,Eminem,Without Me,31,85,161,11237080,False,-16,Trung bình,Dài hạn
8501,102,Sabrina Carpenter,Nonsense,17,100,92,11138899,False,-2,Trung bình,Dài hạn
8502,103,"Blessd, Ovy On The Drums",Mírame,38,109,17,11032524,False,6,Trung bình,Dài hạn
8503,104,Linkin Park,Heavy Is the Crown,15,73,5,10938239,False,-31,Trung bình,Trung hạn
8504,105,Eminem,Mockingbird,24,84,94,10931639,False,-21,Trung bình,Dài hạn
8505,106,SZA,Snooze,27,102,87,10900031,False,-4,Trung bình,Dài hạn
8506,107,"Tito Double P, Grupo Frontera",AY MAMÁ,107,121,2,10846406,False,14,Trung bình,Ngắn hạn
8507,108,Billie Eilish,LUNCH,1,92,23,10815734,False,-16,Trung bình,Dài hạn
8508,109,Lewis Capaldi,Someone You Loved,4,105,302,10773978,False,-4,Trung bình,Dài hạn
8509,110,Chappell Roan,Pink Pony Club,64,101,17,10772874,False,-9,Trung bình,Dài hạn
8510,111,Journey,Don't Stop Believin' (2022 Remaster),89,107,34,10743990,False,-4,Trung bình,Dài hạn
8511,112,"Billie Eilish, Khalid",lovely (with Khalid),24,115,340,10739706,False,3,Trung bình,Dài hạn
8512,113,Don Toliver,NEW DROP,113,120,4,10689925,False,7,Trung bình,Ngắn hạn
8513,114,"Tyler, The Creator",Noid,114,-1,1,10683923,True,-115,Trung bình,Ngắn hạn
8514,115,Teddy Swims,The Door,115,135,9,10623467,False,20,Trung bình,Trung hạn
8515,116,The Police,Every Breath You Take,77,95,150,10604925,False,-21,Trung bình,Dài hạn
8516,117,Coldplay,Sparks,90,90,20,10584150,False,-27,Trung bình,Dài hạn
8517,118,Travis Scott,goosebumps,13,88,263,10538159,False,-30,Trung bình,Dài hạn
8518,119,Radiohead,Creep,110,119,48,10505166,False,0,Trung bình,Dài hạn
8519,120,Jung Kook,Standing Next to You,1,129,50,10497312,False,9,Trung bình,Dài hạn
8520,121,Ed Sheeran,Shape of You,1,114,337,10491344,False,-7,Trung bình,Dài hạn
8521,122,Gunna,one of wun,56,136,19,10488077,False,14,Trung bình,Dài hạn
8522,123,"Hanumankind, Kalmi",Big Dawgs,7,98,13,10451293,False,-25,Trung bình,Dài hạn
8523,124,Mark Ambor,Belong Together,19,110,30,10411236,False,-14,Trung bình,Dài hạn
8524,125,Jordan Adetunji,KEHLANI,36,117,18,10371946,False,-8,Trung bình,Dài hạn
8525,126,Cris Mj,SI NO ES CONTIGO,33,118,22,10360047,False,-8,Trung bình,Dài hạn
8526,127,Hozier,Take Me To Church,108,127,164,10329407,False,0,Trung bình,Dài hạn
8527,128,Sabrina Carpenter,Good Graces,11,96,9,10308502,False,-32,Trung bình,Trung hạn
8528,129,Junior H,PIÉNSALO,129,185,2,10260992,False,56,Trung bình,Ngắn hạn
8529,130,Tate McRae,greedy,1,111,58,10194592,False,-19,Trung bình,Dài hạn
8530,131,"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),39,144,55,10174625,False,13,Trung bình,Dài hạn
8531,132,Bruno Mars,That's What I Like,6,148,115,10164528,False,16,Trung bình,Dài hạn
8532,133,Ed Sheeran,Perfect,4,122,369,10103088,False,-11,Trung bình,Dài hạn
8533,134,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),1,125,163,10102853,False,-9,Trung bình,Dài hạn
8534,135,"French Montana, Swae Lee",Unforgettable,3,160,112,10079705,False,25,Trung bình,Dài hạn
8535,136,OneRepublic,Counting Stars,86,123,184,10073591,False,-13,Trung bình,Dài hạn
8536,137,Coldplay,A Sky Full of Stars,83,108,22,9986307,False,-29,Trung bình,Dài hạn
8537,138,Ruth B.,Dandelions,34,139,155,9976249,False,1,Trung bình,Dài hạn
8538,139,Keane,Somewhere Only We Know,80,147,102,9970971,False,8,Trung bình,Dài hạn
8539,140,Creepy Nuts,オトノケ - Otonoke,140,141,2,9941952,False,1,Trung bình,Ngắn hạn
8540,141,SZA,Nobody Gets Me,12,132,30,9914450,False,-9,Trung bình,Dài hạn
8541,142,Travis Scott,HIGHEST IN THE ROOM,1,151,102,9863338,False,9,Trung bình,Dài hạn
8542,143,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),86,154,137,9836457,False,11,Trung bình,Dài hạn
8543,144,Surf Curse,Disco,109,142,8,9822384,False,-2,Trung bình,Trung hạn
8544,145,"Daniel Caesar, H.E.R.",Best Part (feat. H.E.R.),110,164,21,9769952,False,19,Trung bình,Dài hạn
8545,146,Julión Álvarez y su Norteño Banda,Rey Sin Reina,57,126,6,9764719,False,-20,Trung bình,Trung hạn
8546,147,"David Guetta, OneRepublic",I Don't Wanna Wait,34,138,28,9708294,False,-9,Trung bình,Dài hạn
8547,148,Bruno Mars,Treasure,148,-1,1,9707722,True,-149,Trung bình,Ngắn hạn
8548,149,Alphaville,Forever Young,54,134,14,9690015,False,-15,Trung bình,Dài hạn
8549,150,Natasha Bedingfield,Unwritten,16,140,41,9649245,False,-10,Thấp,Dài hạn
8550,151,aespa,UP - KARINA Solo,151,-1,1,9645992,True,-152,Thấp,Ngắn hạn
8551,152,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,1,124,307,9631256,False,-28,Thấp,Dài hạn
8552,153,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),1,128,27,9620674,False,-25,Thấp,Dài hạn
8553,154,Michael Jackson,Billie Jean,140,155,5,9510028,False,1,Thấp,Trung hạn
8554,155,Imagine Dragons,Demons,111,149,100,9500548,False,-6,Thấp,Dài hạn
8555,156,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),20,116,61,9486200,False,-40,Thấp,Dài hạn
8556,157,"LISA, ROSALÍA",New Woman (feat. ROSALÍA),9,-1,9,9471146,True,-158,Thấp,Trung hạn
8557,158,Manuel Turizo,La Bachata,4,166,121,9463152,False,8,Thấp,Dài hạn
8558,159,Odetari,KEEP UP,75,104,6,9460592,False,-55,Thấp,Trung hạn
8559,160,"Coolio, L.V.",Gangsta's Paradise,40,153,90,9440557,False,-7,Thấp,Dài hạn
8560,161,"Maluma, Carin Leon",Según Quién,17,145,47,9433447,False,-16,Thấp,Dài hạn
8561,162,Miguel,Sure Thing,14,184,84,9432394,False,22,Thấp,Dài hạn
8562,163,"Victor Mendivil, Oscar Maydon",Mejores Jordans,163,196,2,9425643,False,33,Thấp,Ngắn hạn
8563,164,Imagine Dragons,Believer,16,146,398,9422999,False,-18,Thấp,Dài hạn
8564,165,d4vd,Romantic Homicide,17,182,103,9393736,False,17,Thấp,Dài hạn
8565,166,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",3,130,67,9389073,False,-36,Thấp,Dài hạn
8566,167,TV Girl,Lovers Rock,100,162,70,9376308,False,-5,Thấp,Dài hạn
8567,168,Linkin Park,Faint,76,163,8,9360123,False,-5,Thấp,Trung hạn
8568,169,XXXTENTACION,Revenge,63,156,69,9358339,False,-13,Thấp,Dài hạn
