vi_tri_xep_hang,nghe_si,ten_bai_hat,vi_tri_cao_nhat,vi_tri_tuan_truoc,so_tuan_tren_bang_xep_hang,luot_nghe,bai_hat_moi,thay_doi_thu_hang,nhom_luot_nghe,do_ben
172,girl in red,we fell in love in october,51,127,24,8939370,False,-45,Thấp,Dài hạn
173,"Daniel Caesar, H.E.R.",Best Part (feat. H.E.R.),110,148,24,8902393,False,-25,Thấp,Dài hạn
174,"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,47,-1,35,8877153,True,-175,Thấp,Dài hạn
175,Don Toliver,No Pole,175,-1,1,8869990,True,-176,Thấp,Ngắn hạn
176,Gracie Abrams,"I miss you, I’m sorry",176,192,2,8866258,False,16,Thấp,Ngắn hạn
177,Tears For Fears,Everybody Wants To Rule The World,91,188,103,8852753,False,11,Thấp,Dài hạn
178,Cris Mj,SI NO ES CONTIGO,33,190,25,8845894,False,12,Thấp,Dài hạn
179,Richy Mitch & The Coal Miners,Evergreen,40,183,40,8837597,False,4,Thấp,Dài hạn
180,"David Guetta, Bebe Rexha",I'm Good (Blue),2,186,115,8806123,False,6,Thấp,Dài hạn
181,Gunna,on one tonight,181,-1,1,8776175,True,-182,Thấp,Ngắn hạn
182,Sabrina Carpenter,Good Graces,11,161,12,8765034,False,-21,Thấp,Trung hạn
183,Zach Bryan,Something in the Orange,57,-1,95,8756223,True,-184,Thấp,Dài hạn
184,AC/DC,Highway to Hell,149,158,23,8754067,False,-26,Thấp,Dài hạn
185,Miguel,Sure Thing,14,174,87,8748800,False,-11,Thấp,Dài hạn
186,Lil Tecca,Ransom,3,-1,61,8747350,True,-187,Thấp,Dài hạn
187,Zach Bryan,Pink Skies,21,-1,23,8725950,True,-188,Thấp,Dài hạn
188,Lana Del Rey,Summertime Sadness,83,195,118,8725670,False,7,Thấp,Dài hạn
189,Bobby Helms,Jingle Bell Rock,4,-1,44,8712411,True,-190,Thấp,Dài hạn
190,Tyla,Water,12,-1,55,8699739,True,-191,Thấp,Dài hạn
191,"Blessd, Ovy On The Drums",Mírame,38,121,20,8693161,False,-70,Thấp,Dài hạn
192,"Maroon 5, Wiz Khalifa",Payphone,70,-1,52,8678285,True,-193,Thấp,Dài hạn
193,Ariana Grande,Santa Tell Me,3,-1,45,8672931,True,-194,Thấp,Dài hạn
194,Junior H,PIÉNSALO,129,150,5,8667309,False,-44,Thấp,Trung hạn
195,Billie Eilish,ocean eyes,101,-1,75,8664105,True,-196,Thấp,Dài hạn
196,Jung Kook,Standing Next to You,1,117,53,8661350,False,-79,Thấp,Dài hạn
197,Adele,Set Fire to the Rain,61,191,80,8652501,False,-6,Thấp,Dài hạn
198,Fleetwood Mac,Dreams - 2004 Remaster,20,193,84,8641907,False,-5,Thấp,Dài hạn
199,Imagine Dragons,Demons,111,189,102,8627148,False,-10,Thấp,Dài hạn
200,Eminem,The Real Slim Shady,51,-1,128,8594112,True,-201,Thấp,Dài hạn
1,"Lady Gaga, Bruno Mars",Die With A Smile,1,1,14,65902590,False,0,Rất cao,Dài hạn
2,"ROSÉ, Bruno Mars",APT.,1,2,5,60465463,False,0,Rất cao,Trung hạn
3,Billie Eilish,BIRDS OF A FEATHER,1,3,27,46417128,False,0,Rất cao,Dài hạn
4,Gracie Abrams,That’s So True,4,5,5,43012178,False,1,Rất cao,Trung hạn
5,Jimin,Who,1,4,18,36829835,False,-1,Rất cao,Dài hạn
6,"Oscar Maydon, Fuerza Regida",Tu Boda,5,6,7,32754759,False,0,Rất cao,Trung hạn
7,Gigi Perez,Sailor Song,7,7,14,32369051,False,0,Rất cao,Dài hạn
8,Sabrina Carpenter,Taste,3,8,13,31899267,False,0,Rất cao,Dài hạn
9,Billie Eilish,WILDFLOWER,9,10,27,29628804,False,1,Rất cao,Dài hạn
10,Jin,Running Wild,10,-1,1,28837721,True,-11,Rất cao,Ngắn hạn
11,Sabrina Carpenter,Espresso,1,9,32,28276638,False,-2,Rất cao,Dài hạn
12,Chappell Roan,"Good Luck, Babe!",6,11,32,25931646,False,-1,Rất cao,Dài hạn
13,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),3,13,8,25006928,False,0,Rất cao,Trung hạn
14,Linkin Park,The Emptiness Machine,6,33,11,24986833,False,19,Rất cao,Trung hạn
15,KAROL G,Si Antes Te Hubiera Conocido,5,12,22,23990650,False,-3,Rất cao,Dài hạn
16,Benson Boone,Beautiful Things,1,14,44,23354657,False,-2,Rất cao,Dài hạn
17,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,17,-1,1,22853613,True,-18,Rất cao,Ngắn hạn
18,Sabrina Carpenter,Please Please Please,1,15,24,21416198,False,-3,Rất cao,Dài hạn
19,Gracie Abrams,"I Love You, I'm Sorry",16,16,16,21365195,False,-3,Rất cao,Dài hạn
20,Mariah Carey,All I Want for Christmas Is You,1,48,60,21363813,False,28,Rất cao,Dài hạn
21,Lord Huron,The Night We Met,15,24,109,20956562,False,3,Rất cao,Dài hạn
22,Teddy Swims,Lose Control,5,17,54,20097253,False,-5,Rất cao,Dài hạn
23,The Neighbourhood,Sweater Weather,16,19,221,20047394,False,-4,Rất cao,Dài hạn
24,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),16,29,91,19833638,False,5,Rất cao,Dài hạn
25,Arctic Monkeys,I Wanna Be Yours,15,20,124,19712499,False,-5,Rất cao,Dài hạn
26,Wham!,Last Christmas - Single Version,2,59,54,19555376,False,33,Rất cao,Dài hạn
27,Bruno Mars,That's What I Like,6,18,119,19464144,False,-9,Rất cao,Dài hạn
28,Linkin Park,Heavy Is the Crown,15,85,9,19043538,False,57,Rất cao,Trung hạn
29,Bruno Mars,Locked out of Heaven,23,23,128,18212349,False,-6,Rất cao,Dài hạn
30,Coldplay,Yellow,19,25,205,17784927,False,-5,Rất cao,Dài hạn
31,Sabrina Carpenter,Bed Chem,9,32,13,17622802,False,1,Rất cao,Dài hạn
32,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",3,30,59,17378480,False,-2,Rất cao,Dài hạn
33,One Direction,Night Changes,8,40,108,17314794,False,7,Rất cao,Dài hạn
34,Bruno Mars,Just the Way You Are,34,34,98,17162239,False,0,Rất cao,Dài hạn
35,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",20,47,4,17029813,False,12,Rất cao,Ngắn hạn
36,Shaboozey,A Bar Song (Tipsy),6,27,32,16983157,False,-9,Rất cao,Dài hạn
37,Linkin Park,Two Faced,37,-1,1,16819222,True,-38,Rất cao,Ngắn hạn
38,Tito Double P,EL LOKERON,21,26,12,16678479,False,-12,Rất cao,Trung hạn
39,"Tito Double P, Peso Pluma",DOS DÍAS,31,31,12,16595523,False,-8,Rất cao,Trung hạn
40,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,21,21,2,16341250,False,-19,Rất cao,Ngắn hạn
41,The Kid LAROI,NIGHTS LIKE THIS,41,50,22,16263546,False,9,Rất cao,Dài hạn
42,"Rauw Alejandro, Romeo Santos",Khé?,42,-1,1,16186837,True,-43,Rất cao,Ngắn hạn
43,Jin,I’ll Be There,27,101,4,16073621,False,58,Rất cao,Ngắn hạn
44,Hozier,Too Sweet,2,37,35,15675029,False,-7,Rất cao,Dài hạn
45,Vance Joy,Riptide,30,51,197,15541896,False,6,Rất cao,Dài hạn
46,Linkin Park,In the End,22,54,67,15373140,False,8,Rất cao,Dài hạn
47,"Omar Courtz, De La Rose",Q U E V A S H A C E R H O Y ?,13,35,8,15368177,False,-12,Rất cao,Trung hạn
48,Ariana Grande,we can't be friends (wait for your love),1,41,37,15332143,False,-7,Rất cao,Dài hạn
49,"Tyler, The Creator, Daniel Caesar",St. Chroma (feat. Daniel Caesar),10,22,4,15304418,False,-27,Rất cao,Ngắn hạn
50,The Goo Goo Dolls,Iris,40,45,64,15284044,False,-5,Rất cao,Dài hạn
51,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",Presidente,44,44,4,15156207,False,-7,Rất cao,Ngắn hạn
52,Djo,End of Beginning,3,42,40,15139427,False,-10,Rất cao,Dài hạn
53,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),42,69,4,15050263,False,16,Cao,Ngắn hạn
54,LISA,Moonlit Floor (Kiss Me),13,28,7,15036657,False,-26,Cao,Trung hạn
55,"Myke Towers, benny blanco",DEGENERE 👑 (feat. benny blanco),38,38,5,15008463,False,-17,Cao,Trung hạn
56,Brenda Lee,Rockin' Around The Christmas Tree,3,148,46,14591689,False,92,Cao,Dài hạn
57,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),5,43,62,14477779,False,-14,Cao,Dài hạn
58,Tate McRae,2 hands,58,-1,1,14361904,True,-59,Cao,Ngắn hạn
59,Taylor Swift,Cruel Summer,2,58,94,14039276,False,-1,Cao,Dài hạn
60,"Rauw Alejandro, Laura Pausini",Se Fue,60,-1,1,13993042,True,-61,Cao,Ngắn hạn
61,Linkin Park,Numb,24,79,38,13969997,False,18,Cao,Dài hạn
62,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),3,53,28,13923454,False,-9,Cao,Dài hạn
63,Artemas,i like the way you kiss me,1,49,35,13903138,False,-14,Cao,Dài hạn
64,SZA,Kill Bill,1,71,102,13794373,False,7,Cao,Dài hạn
65,JENNIE,Mantra,11,39,6,13689597,False,-26,Cao,Trung hạn
66,"MC Tuto, DJ Glenner",Barbie,39,46,4,13581283,False,-20,Cao,Ngắn hạn
67,"FloyyMenor, Cris Mj",Gata Only,3,55,41,13532800,False,-12,Cao,Dài hạn
68,Mitski,My Love Mine All Mine,3,56,61,13510655,False,-12,Cao,Dài hạn
69,Sabrina Carpenter,Juno,23,78,13,13371634,False,9,Cao,Dài hạn
70,Cigarettes After Sex,Apocalypse,62,62,123,13241065,False,-8,Cao,Dài hạn
71,"Feid, ATL Jacob",LUNA,9,60,50,13230656,False,-11,Cao,Dài hạn
72,Billie Eilish,CHIHIRO,5,64,27,13188825,False,-8,Cao,Dài hạn
73,"The Weeknd, Anitta",São Paulo (feat. Anitta),13,36,3,13096764,False,-37,Cao,Ngắn hạn
74,Bobby Helms,Jingle Bell Rock,4,189,45,13038832,False,115,Cao,Dài hạn
75,Ariana Grande,Santa Tell Me,3,193,46,12932270,False,118,Cao,Dài hạn
76,Chappell Roan,HOT TO GO!,22,57,23,12923148,False,-19,Cao,Dài hạn
77,Tom Odell,Another Love,15,66,189,12765759,False,-11,Cao,Dài hạn
78,"Tito Double P, Chino Pacas",ESCAPATE,39,67,11,12698520,False,-11,Cao,Trung hạn
79,Arctic Monkeys,505,43,72,150,12658037,False,-7,Cao,Dài hạn
80,"The Weeknd, Daft Punk",Starboy,1,74,216,12647469,False,-6,Cao,Dài hạn
81,"Peso Pluma, Neton Vega",LA PATRULLA,33,70,22,12608117,False,-11,Cao,Dài hạn
82,Linkin Park,Over Each Other,82,-1,1,12550313,True,-83,Cao,Ngắn hạn
83,Teddy Swims,Bad Dreams,83,94,3,12409510,False,11,Cao,Ngắn hạn
84,Tommy Richman,MILLION DOLLAR BABY,1,76,30,12299776,False,-8,Cao,Dài hạn
85,Myles Smith,Stargazing,16,61,28,12274573,False,-24,Cao,Dài hạn
86,V,Love Me Again,11,65,67,12269220,False,-21,Cao,Dài hạn
87,Hotel Ugly,Shut up My Moms Calling,78,129,98,12221474,False,42,Cao,Dài hạn
88,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),1,75,71,12091637,False,-13,Cao,Dài hạn
89,Rauw Alejandro,Tú Con Él,89,-1,1,12071097,True,-90,Cao,Ngắn hạn
90,Ndotz,Embrace It,28,63,10,12019796,False,-27,Cao,Trung hạn
91,Addison Rae,Diet Pepsi,32,73,12,12000380,False,-18,Cao,Trung hạn
92,Linkin Park,Cut the Bridge,92,-1,1,11895601,True,-93,Cao,Ngắn hạn
93,Frank Ocean,Pink + White,67,80,79,11830134,False,-13,Cao,Dài hạn
94,"Charli xcx, Billie Eilish",Guess featuring billie eilish,5,77,16,11739431,False,-17,Cao,Dài hạn
95,Sia,Snowman,9,-1,34,11679782,True,-96,Cao,Dài hạn
96,FloyyMenor,PELIGROSA,26,81,15,11656671,False,-15,Cao,Dài hạn
97,Benson Boone,Slow It Down,27,95,35,11592292,False,-2,Cao,Dài hạn
98,Kendrick Lamar,Not Like Us,2,82,29,11481635,False,-16,Cao,Dài hạn
99,Dasha,Austin (Boots Stop Workin'),20,83,37,11466180,False,-16,Cao,Dài hạn
100,The Weeknd,Blinding Lights,1,93,260,11461678,False,-7,Cao,Dài hạn
101,"The Chainsmokers, Coldplay",Something Just Like This,2,89,234,11423109,False,-12,Cao,Dài hạn
102,The Walters,I Love You So,21,131,132,11383999,False,29,Cao,Dài hạn
103,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,14,119,31,11308250,False,16,Cao,Dài hạn
104,Miley Cyrus,Flowers,1,88,97,11256174,False,-16,Trung bình,Dài hạn
105,Ed Sheeran,Perfect,4,109,373,11158874,False,4,Trung bình,Dài hạn
106,Noah Kahan,Stick Season,6,90,59,11151518,False,-16,Trung bình,Dài hạn
107,Anuv Jain,Jo Tum Mere Ho,69,87,10,11146040,False,-20,Trung bình,Trung hạn
108,Ed Sheeran,Shape of You,1,96,341,11121999,False,-12,Trung bình,Dài hạn
109,"Billie Eilish, Khalid",lovely (with Khalid),24,112,344,11116169,False,3,Trung bình,Dài hạn
110,Harry Styles,As It Was,1,106,138,11032019,False,-4,Trung bình,Dài hạn
111,Don Toliver,NEW DROP,95,104,8,11016840,False,-7,Trung bình,Trung hạn
112,*NSYNC,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,10,100,17,10965154,False,-12,Trung bình,Dài hạn
113,The Weeknd,Die For You,12,97,145,10963634,False,-16,Trung bình,Dài hạn
114,The Marías,No One Noticed,114,153,2,10777756,False,39,Trung bình,Ngắn hạn
115,Arctic Monkeys,No. 1 Party Anthem,115,140,2,10747752,False,25,Trung bình,Ngắn hạn
116,Eminem,Without Me,31,103,165,10735541,False,-13,Trung bình,Dài hạn
117,The Police,Every Breath You Take,77,117,154,10650446,False,0,Trung bình,Dài hạn
118,Radiohead,Creep,110,110,52,10646617,False,-8,Trung bình,Dài hạn
119,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,6,-1,32,10613652,True,-120,Trung bình,Dài hạn
120,Bruno Mars,When I Was Your Man,38,86,108,10543304,False,-34,Trung bình,Dài hạn
121,Tate McRae,greedy,1,135,62,10534673,False,14,Trung bình,Dài hạn
122,Hozier,Take Me To Church,108,114,168,10509264,False,-8,Trung bình,Dài hạn
123,Lewis Capaldi,Someone You Loved,4,115,306,10498642,False,-8,Trung bình,Dài hạn
124,"Tyler, The Creator, Teezo Touchdown","Darling, I (feat. Teezo Touchdown)",22,68,4,10467273,False,-56,Trung bình,Ngắn hạn
125,SZA,Snooze,27,128,91,10457841,False,3,Trung bình,Dài hạn
126,OneRepublic,Counting Stars,86,120,188,10450691,False,-6,Trung bình,Dài hạn
127,"Cris Mj, FloyyMenor, LOUKI",Después De La 1,34,99,10,10372384,False,-28,Trung bình,Trung hạn
128,Tate McRae,It's ok I'm ok,30,-1,6,10360159,True,-129,Trung bình,Trung hạn
129,Sabrina Carpenter,Nonsense,17,130,96,10347223,False,1,Trung bình,Dài hạn
130,Teddy Swims,The Door,115,122,13,10309111,False,-8,Trung bình,Dài hạn
131,Linkin Park,Stained,131,-1,1,10254320,True,-132,Trung bình,Ngắn hạn
132,Ruth B.,Dandelions,34,156,159,10182139,False,24,Trung bình,Dài hạn
133,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,16,-1,47,10171257,True,-134,Trung bình,Dài hạn
134,aespa,Whiplash,53,84,5,10163827,False,-50,Trung bình,Trung hạn
135,Coldplay,Viva La Vida,31,111,117,10135790,False,-24,Trung bình,Dài hạn
136,Shakira,Soltera,40,92,8,10119711,False,-44,Trung bình,Trung hạn
137,Keane,Somewhere Only We Know,80,123,106,10074814,False,-14,Trung bình,Dài hạn
138,Travis Scott,goosebumps,13,124,267,10066681,False,-14,Trung bình,Dài hạn
139,James Arthur,Say You Won't Let Go,7,125,332,10042012,False,-14,Trung bình,Dài hạn
140,"Tito Double P, Grupo Frontera",AY MAMÁ,107,121,6,10010982,False,-19,Trung bình,Trung hạn
141,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),1,134,167,9973245,False,-7,Trung bình,Dài hạn
142,TV Girl,Lovers Rock,100,141,74,9970536,False,-1,Trung bình,Dài hạn
143,Michael Bublé,It's Beginning to Look a Lot like Christmas,6,-1,43,9941240,True,-144,Trung bình,Dài hạn
144,Lady Gaga,Disease,31,102,4,9936425,False,-42,Trung bình,Ngắn hạn
145,Eminem,Mockingbird,24,126,98,9889452,False,-19,Trung bình,Dài hạn
146,Gracie Abrams,"I miss you, I’m sorry",146,176,3,9830211,False,30,Trung bình,Ngắn hạn
147,One Direction,Story of My Life,17,108,7,9773284,False,-39,Trung bình,Trung hạn
148,Creepy Nuts,オトノケ - Otonoke,138,138,6,9755217,False,-10,Trung bình,Trung hạn
149,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,1,132,311,9740275,False,-17,Trung bình,Dài hạn
150,Linkin Park,Casualty,150,-1,1,9714010,True,-151,Trung bình,Ngắn hạn
151,Chappell Roan,Pink Pony Club,64,113,21,9712966,False,-38,Trung bình,Dài hạn
152,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),12,107,21,9693519,False,-45,Trung bình,Dài hạn
153,Linkin Park,Overflow,153,-1,1,9691463,True,-154,Trung bình,Ngắn hạn
154,Julión Álvarez y su Norteño Banda,Rey Sin Reina,57,162,10,9683855,False,8,Trung bình,Trung hạn
155,Linkin Park,Good Things Go,155,-1,1,9665691,True,-156,Thấp,Ngắn hạn
156,Bruno Mars,Grenade,143,143,3,9640270,False,-13,Thấp,Ngắn hạn
157,Cigarettes After Sex,Cry,142,142,3,9632519,False,-15,Thấp,Ngắn hạn
158,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),86,149,141,9625789,False,-9,Thấp,Dài hạn
159,"Rauw Alejandro, Feid",Revolú,159,-1,1,9593765,True,-160,Thấp,Ngắn hạn
160,Andy Williams,It's the Most Wonderful Time of the Year,7,-1,42,9589780,True,-161,Thấp,Dài hạn
161,Miguel,Sure Thing,14,185,88,9570948,False,24,Thấp,Dài hạn
162,Richy Mitch & The Coal Miners,Evergreen,40,179,41,9559307,False,17,Thấp,Dài hạn
163,Travis Scott,HIGHEST IN THE ROOM,1,147,106,9540103,False,-16,Thấp,Dài hạn
164,"Ryan Castro, Peso Pluma, SOG",QUEMA,118,118,11,9511735,False,-46,Thấp,Trung hạn
165,Fuerza Regida,NEL,52,52,15,9507508,False,-113,Thấp,Dài hạn
166,Kapo,UWAIE,19,98,14,9495062,False,-68,Thấp,Dài hạn
167,Mark Ambor,Belong Together,19,133,34,9494636,False,-34,Thấp,Dài hạn
168,Morgan Wallen,Love Somebody,31,105,5,9488939,False,-63,Thấp,Trung hạn
169,Chezile,Beanie,169,-1,1,9488588,True,-170,Thấp,Ngắn hạn
170,"Drake, Wizkid, Kyla",One Dance,12,154,221,9409638,False,-16,Thấp,Dài hạn
171,Kelly Clarkson,Underneath the Tree,9,-1,34,9392348,True,-172,Thấp,Dài hạn
172,Journey,Don't Stop Believin' (2022 Remaster),89,146,38,9376828,False,-26,Thấp,Dài hạn
173,Ed Sheeran,Photograph,41,144,166,9376540,False,-29,Thấp,Dài hạn
174,Alphaville,Forever Young,54,158,18,9296174,False,-16,Thấp,Dài hạn
175,Adele,Easy On Me,1,163,104,9282992,False,-12,Thấp,Dài hạn
176,Don Toliver,No Pole,175,175,2,9269091,False,-1,Thấp,Ngắn hạn
177,"Daniel Caesar, H.E.R.",Best Part (feat. H.E.R.),110,173,25,9266374,False,-4,Thấp,Dài hạn
178,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,19,137,23,9250606,False,-41,Thấp,Dài hạn
179,Imagine Dragons,Believer,16,136,402,9247052,False,-43,Thấp,Dài hạn
180,"Coolio, L.V.",Gangsta's Paradise,40,157,94,9234034,False,-23,Thấp,Dài hạn
181,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",3,160,70,9223095,False,-21,Thấp,Dài hạn
182,SZA,Nobody Gets Me,12,-1,33,9223000,True,-183,Thấp,Dài hạn
183,"A$AP Rocky, Imogen Heap, Clams Casino",I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),183,-1,2,9168659,True,-184,Thấp,Ngắn hạn
184,"MC LUUKY, DJ JB Mix",Malvadinho,184,-1,1,9153023,True,-185,Thấp,Ngắn hạn
185,Linkin Park,Faint,76,-1,11,9136789,True,-186,Thấp,Trung hạn
186,d4vd,Romantic Homicide,17,164,107,9086917,False,-22,Thấp,Dài hạn
187,Linkin Park,IGYEIH,187,-1,1,9084628,True,-188,Thấp,Ngắn hạn
188,"Natanael Cano, Oscar Maydon",Madonna,18,155,32,9084296,False,-33,Thấp,Dài hạn
189,Gorillaz,Feel Good Inc.,151,151,4,9078921,False,-38,Thấp,Ngắn hạn
190,"Jin, WENDY",Heart on the Window (with WENDY),190,-1,1,9074612,True,-191,Thấp,Ngắn hạn
191,Lil Tecca,Ransom,3,186,62,9050696,False,-5,Thấp,Dài hạn
192,Gunna,on one tonight,181,181,2,9027105,False,-11,Thấp,Ngắn hạn
193,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),20,145,65,9019773,False,-48,Thấp,Dài hạn
194,Steve Lacy,Dark Red,66,150,126,9019307,False,-44,Thấp,Dài hạn
195,Surf Curse,Freaks,55,-1,65,9003352,True,-196,Thấp,Dài hạn
196,"David Guetta, Bebe Rexha",I'm Good (Blue),2,180,116,8981781,False,-16,Thấp,Dài hạn
197,Gracie Abrams,Close To You,60,170,7,8977475,False,-27,Thấp,Trung hạn
198,One Direction,What Makes You Beautiful,60,139,7,8969920,False,-59,Thấp,Trung hạn
199,Alec Benjamin,Let Me Down Slowly,27,-1,82,8962010,True,-200,Thấp,Dài hạn
200,BABYMONSTER,DRIP,127,127,3,8910157,False,-73,Thấp,Ngắn hạn
1,"ROSÉ, Bruno Mars",APT.,1,2,6,68689637,False,1,Rất cao,Trung hạn
2,"Lady Gaga, Bruno Mars",Die With A Smile,1,1,15,66131590,False,-1,Rất cao,Dài hạn
3,"Kendrick Lamar, SZA",luther (with sza),3,-1,1,47282944,True,-4,Rất cao,Ngắn hạn
4,Billie Eilish,BIRDS OF A FEATHER,1,3,28,45200053,False,-1,Rất cao,Dài hạn
5,Kendrick Lamar,squabble up,5,-1,1,44764851,True,-6,Rất cao,Ngắn hạn
6,Gracie Abrams,That’s So True,4,4,6,42556215,False,-2,Rất cao,Trung hạn
7,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),7,-1,1,41864595,True,-8,Rất cao,Ngắn hạn
8,Jimin,Who,1,5,19,38016361,False,-3,Rất cao,Dài hạn
9,Kendrick Lamar,wacced out murals,9,-1,1,33916700,True,-10,Rất cao,Ngắn hạn
10,Gigi Perez,Sailor Song,7,7,15,32566917,False,-3,Rất cao,Dài hạn
11,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),11,-1,1,31345510,True,-12,Rất cao,Ngắn hạn
12,"Oscar Maydon, Fuerza Regida",Tu Boda,5,6,8,30200749,False,-6,Rất cao,Trung hạn
13,Jin,Running Wild,10,10,2,29796515,False,-3,Rất cao,Ngắn hạn
14,Mariah Carey,All I Want for Christmas Is You,1,20,61,28988715,False,6,Rất cao,Dài hạn
15,"Kendrick Lamar, Dody6",hey now (feat. dody6),15,-1,1,28656384,True,-16,Rất cao,Ngắn hạn
16,Sabrina Carpenter,Espresso,1,11,33,28232101,False,-5,Rất cao,Dài hạn
17,Billie Eilish,WILDFLOWER,9,9,28,28036652,False,-8,Rất cao,Dài hạn
18,Sabrina Carpenter,Taste,3,8,14,27673260,False,-10,Rất cao,Dài hạn
19,Kendrick Lamar,reincarnated,19,-1,1,27579127,True,-20,Rất cao,Ngắn hạn
20,Wham!,Last Christmas - Single Version,2,26,55,26812906,False,6,Rất cao,Dài hạn
21,Kendrick Lamar,man at the garden,21,-1,1,26772273,True,-22,Rất cao,Ngắn hạn
22,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),3,13,9,26282826,False,-9,Rất cao,Trung hạn
23,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,17,17,2,25752550,False,-6,Rất cao,Ngắn hạn
24,"Kendrick Lamar, Wallie the Sensei, Siete7x, Roddy Ricch","dodger blue (feat. wallie the sensei, siete7x, roddy ricch)",24,-1,1,24658182,True,-25,Rất cao,Ngắn hạn
